 10万なるほど。もう一つあのカメラは見てもいいですか？,"100,000 I see. Can I have another look at that camera?"
20.9ピクセルぐらいあれば全然いい写真とか,"If it's about 20.9 pixels, it's a perfectly good photo"
200020マンあのちょっと前のカメラが調子が悪くなってきて、,"200020ManThe camera from a little while ago is not working well,"
20万 Plus レンズに自分で写真が好きなんで、,"200,000 Plus Lens I like photography myself,"
20万 in 以上のを教えてください。,"Tell me more than 200,000 in."
20万+ S のレンタルってどこの方言,"What dialect is 200,000+ S rental?"
20万この静音撮影っていうのはどう,"200,000 How about this silent shooting?"
20万円ってなってます。一眼レフはちょっと高いのでそうですね。,"It is 200,000 yen. SLRs are a bit expensive, so yes."
20万円です。,"It is 200,000 yen."
20万円ですね。本体のみとなりますので。,"That's 200,000 yen. Since it will be only the main body."
20万円なるほど。様ちょっとまた保留して考えます,"200,000 yen. I'll hold off and think about it again"
20万円になっております。,"It is 200,000 yen."
20万円価値は,"The value of 200,000 yen is"
20万解像度どれくらいですか？,"How much is 200,000 resolution?"
22.3,22.3
22.3ねアラームを自動機能はついてないですよね。,"22.3 You don't have an automatic alarm function, do you?"
22.3ねアラームを自動機能はついてないですよね。ISO の解像度どれくらいなんですか ISO はじゃあ、暗いとこでも割としっかり取れますね。夜景が好きでよく撮りに行くんですよ。フォロワーの静音機能とかもついてますか？いいけどいいですね。ちょっとこのカメラ欲しいけどなー。ちょっと他のカメラともうちょっと検討したいと思います。はいありがとうございます,"22.3 You don't have an automatic alarm function, do you? How high is the ISO resolution? With ISO, you can get pretty good results even in dark places. I like the night view, so I often go there to take pictures. Do you also have a follower silent function? Nice but nice. I just want this camera. I would like to consider a little more with other cameras. Yes, thank you"
22.3メガネ XL,22.3 Glasses XL
22.3メガピクセル,22.3 megapixels
22.3日なかなかいいですね。,22.3 days is pretty good.
22.3綺麗に撮る。,22.3 Take beautiful pictures.
22.3綺麗に撮る。今はこの西洋撮影もあるんですね。,22.3 Take beautiful pictures. Now there is also this western shooting.
